geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
73780,-14.98000832,-47.77846316,Changlang,Arunachal Pradesh
73700,-15.16230683,-48.28472158,Khailar,Uttar Pradesh
73753,-15.46086239,-47.62225461,Panchkula Urban Estate,Haryana
73795,-13.77546366,-47.26462707,Akkarampalle,Andhra Pradesh
73730,-15.05886174,-48.16387411,Seondha,Madhya Pradesh
73752,-15.454585,-47.60120021,Panchkula Urban Estate,Haryana
73760,-14.70466485,-47.51309588,Khategaon,Madhya Pradesh
73740,-14.15634744,-48.07002269,Akkarampalle,Andhra Pradesh
73755,-15.48240138,-47.589635,Panchkula Urban Estate,Haryana
73754,-15.49435,-47.63636546,Panchkula Urban Estate,Haryana
73802,-15.55721677,-47.34055093,Bilha,Chhattisgarh
73808,-15.56241969,-47.33345632,Bilha,Chhattisgarh
73813,-15.55670209,-47.33403102,Bilha,Chhattisgarh
73850,-16.77621712,-47.61398097,Pappinisseri,Kerala
73840,-13.03653845,-46.76822346,Parli,Maharashtra
73865,-13.2949485,-46.393848,Ramanagaram,Karnataka
73870,-15.80591279,-46.93256343,Anksa,West Bengal
73807,-15.54401698,-47.32724931,Bilha,Chhattisgarh
73860,-13.4020768,-46.31241993,Chhabra,Rajasthan
73803,-15.54778619,-47.34379937,Bilha,Chhattisgarh
73830,-13.2543808,-46.89363185,Akkarampalle,Andhra Pradesh
73825,-15.04162888,-47.05524628,Akkarampalle,Andhra Pradesh
73814,-15.55740467,-47.19865657,Bilha,Chhattisgarh
73805,-15.54045621,-47.34382022,Bilha,Chhattisgarh
73801,-15.54166381,-47.34169173,Bilha,Chhattisgarh
73820,-13.74023697,-46.8806825,Patala,Uttar Pradesh
73809,-15.53060605,-47.32904327,Bilha,Chhattisgarh
73890,-14.611791,-46.808882,Uppiliapuram,Tamil Nadu
73804,-15.56784756,-47.33638248,Bilha,Chhattisgarh
73970,-14.48933429,-46.11329914,Ranipettai,Tamil Nadu
73920,-14.09715671,-46.63451587,Madavaram,Tamil Nadu
73930,-14.46430608,-46.47994928,Sojat Road,Rajasthan
73900,-14.07827132,-46.35957203,Kotar,Madhya Pradesh
73950,-14.48369106,-46.48939683,Fatehpur Sikri,Uttar Pradesh
73980,-14.56243725,-46.17054562,Pattiveeranpatti,Tamil Nadu
73910,-13.93672067,-46.47549529,Akkarampalle,Andhra Pradesh
73990,-14.8035509,-46.25499817,Akkarampalle,Andhra Pradesh
73975,-14.4557648,-46.43602351,Akkarampalle,Andhra Pradesh
74075,-16.67316641,-49.26697205,Bheemunipatnam,Andhra Pradesh
74083,-16.688397,-49.25132,Bheemunipatnam,Andhra Pradesh
74030,-16.67797606,-49.253785,Bheemunipatnam,Andhra Pradesh
74093,-16.697334,-49.2548885,Akkarampalle,Andhra Pradesh
74015,-16.67898871,-49.25944895,Akkarampalle,Andhra Pradesh
74013,-16.67876572,-49.25779688,Bheemunipatnam,Andhra Pradesh
74085,-16.69289486,-49.2503492,Bheemunipatnam,Andhra Pradesh
74020,-16.67204494,-49.25776567,Bheemunipatnam,Andhra Pradesh
74080,-16.68924463,-49.25928414,Bheemunipatnam,Andhra Pradesh
74063,-16.65954926,-49.26466896,Bheemunipatnam,Andhra Pradesh
74003,-16.68060302,-49.25668445,Bheemunipatnam,Andhra Pradesh
74055,-16.66600141,-49.25976473,Bheemunipatnam,Andhra Pradesh
74070,-16.67363323,-49.26907446,Bheemunipatnam,Andhra Pradesh
74045,-16.66776,-49.2614765,Akkarampalle,Andhra Pradesh
74010,-16.67490629,-49.25791843,Akkarampalle,Andhra Pradesh
74023,-16.67270683,-49.25697787,Bheemunipatnam,Andhra Pradesh
74043,-16.67542962,-49.26004719,Bheemunipatnam,Andhra Pradesh
74040,-16.67404437,-49.25571299,Bheemunipatnam,Andhra Pradesh
74025,-16.67441854,-49.26112054,Bheemunipatnam,Andhra Pradesh
74050,-16.66767583,-49.26054374,Bheemunipatnam,Andhra Pradesh
74005,-16.6512157,-49.26429007,Bheemunipatnam,Andhra Pradesh
74001,-16.68033979,-49.254444,Akkarampalle,Andhra Pradesh
74053,-16.66764762,-49.26028481,Bheemunipatnam,Andhra Pradesh
74140,-16.69091947,-49.27097863,Akkarampalle,Andhra Pradesh
74180,-16.67019166,-49.24713158,Bheemunipatnam,Andhra Pradesh
74110,-16.68153364,-49.26496793,Bheemunipatnam,Andhra Pradesh
74115,-16.68444768,-49.26611967,Bheemunipatnam,Andhra Pradesh
74160,-16.69644687,-49.2645244,Bheemunipatnam,Andhra Pradesh
74125,-16.678218,-49.277321,Akkarampalle,Andhra Pradesh
74130,-16.68689457,-49.27472543,Bheemunipatnam,Andhra Pradesh
74150,-16.69233053,-49.26801565,Bheemunipatnam,Andhra Pradesh
74120,-16.68971496,-49.27195904,Bheemunipatnam,Andhra Pradesh
74175,-16.70159484,-49.25975817,Bheemunipatnam,Andhra Pradesh
74170,-16.698843,-49.26342825,Bheemunipatnam,Andhra Pradesh
74255,-16.71275263,-49.29190252,Bheemunipatnam,Andhra Pradesh
74230,-16.71141486,-49.26711541,Bheemunipatnam,Andhra Pradesh
74265,-16.700376,-49.2919955,Akkarampalle,Andhra Pradesh
74223,-16.70654297,-49.26842314,Bheemunipatnam,Andhra Pradesh
74270,-16.7055075,-49.28467736,Akkarampalle,Andhra Pradesh
74275,-16.71462941,-49.28125919,Akkarampalle,Andhra Pradesh
74210,-16.69372505,-49.27780078,Bheemunipatnam,Andhra Pradesh
74215,-16.69892392,-49.27384364,Bheemunipatnam,Andhra Pradesh
74290,-16.70707017,-49.2778675,Bheemunipatnam,Andhra Pradesh
74250,-16.7215561,-49.28659459,Akkarampalle,Andhra Pradesh
74280,-16.716108,-49.27434579,Bheemunipatnam,Andhra Pradesh
74370,-16.7278905,-49.349889,Bheemunipatnam,Andhra Pradesh
74305,-16.69577712,-49.29877056,Bheemunipatnam,Andhra Pradesh
74340,-16.66485185,-49.43126821,Bheemunipatnam,Andhra Pradesh
74353,-16.73975167,-49.32830321,Bheemunipatnam,Andhra Pradesh
74310,-16.70417789,-49.30012373,Bheemunipatnam,Andhra Pradesh
74367,-16.70924823,-49.32601313,Bheemunipatnam,Andhra Pradesh
74357,-16.7698935,-49.353237,Bheemunipatnam,Andhra Pradesh
74325,-16.70435292,-49.31216527,Bheemunipatnam,Andhra Pradesh
74363,-16.725633,-49.32506239,Bheemunipatnam,Andhra Pradesh
74392,-16.70913,-49.36763904,Akkarampalle,Andhra Pradesh
74360,-16.73540428,-49.3149399,Bheemunipatnam,Andhra Pradesh
74356,-16.78871326,-49.37806988,Bheemunipatnam,Andhra Pradesh
74366,-16.71515386,-49.32516023,Bheemunipatnam,Andhra Pradesh
74303,-16.69639677,-49.30663889,Bheemunipatnam,Andhra Pradesh
74350,-16.744098,-49.3194185,Bheemunipatnam,Andhra Pradesh
74333,-16.71303677,-49.30127628,Bheemunipatnam,Andhra Pradesh
74354,-16.752846,-49.351778,Bheemunipatnam,Andhra Pradesh
74393,-16.72388543,-49.37639628,Bheemunipatnam,Andhra Pradesh
74365,-16.72140981,-49.31538952,Bheemunipatnam,Andhra Pradesh
74330,-16.7454942,-49.340133,Bheemunipatnam,Andhra Pradesh
74335,-16.71948368,-49.29660758,Bheemunipatnam,Andhra Pradesh
74315,-16.72058411,-49.23195818,Bheemunipatnam,Andhra Pradesh
74345,-16.74477703,-49.30300535,Bheemunipatnam,Andhra Pradesh
74343,-16.73600057,-49.30257408,Bheemunipatnam,Andhra Pradesh
74355,-16.77439599,-49.35625535,Bheemunipatnam,Andhra Pradesh
74373,-16.70779119,-49.32359514,Bheemunipatnam,Andhra Pradesh
74375,-16.70198534,-49.33166659,Bheemunipatnam,Andhra Pradesh
74369,-16.75042224,-49.34703197,Bheemunipatnam,Andhra Pradesh
74391,-16.69858147,-49.34197451,Bheemunipatnam,Andhra Pradesh
74395,-16.721724,-49.365287,Bheemunipatnam,Andhra Pradesh
74320,-16.694337,-49.309514,Bheemunipatnam,Andhra Pradesh
74371,-16.73484441,-49.34363929,Bheemunipatnam,Andhra Pradesh
74351,-16.72474099,-49.3118926,Akkarampalle,Andhra Pradesh
74313,-16.70791054,-49.30553993,Bheemunipatnam,Andhra Pradesh
74323,-16.69955775,-49.31646534,Akkarampalle,Andhra Pradesh
74390,-16.57634099,-49.23651228,Bheemunipatnam,Andhra Pradesh
74339,-16.71345201,-49.31626738,Bheemunipatnam,Andhra Pradesh
74394,-16.73364877,-49.38063202,Bheemunipatnam,Andhra Pradesh
74372,-16.74774799,-49.36740016,Bheemunipatnam,Andhra Pradesh
74450,-16.65279623,-49.33142807,Bheemunipatnam,Andhra Pradesh
74415,-16.6887639,-49.31156248,Akkarampalle,Andhra Pradesh
74423,-16.68822439,-49.31497956,Bheemunipatnam,Andhra Pradesh
74474,-16.60041732,-49.31661267,Akkarampalle,Andhra Pradesh
74475,-16.61142385,-49.3482216,Akkarampalle,Andhra Pradesh
74463,-16.65154514,-49.34436667,Bheemunipatnam,Andhra Pradesh
74425,-16.67797679,-49.30628047,Bheemunipatnam,Andhra Pradesh
74483,-16.69023603,-49.35330475,Bheemunipatnam,Andhra Pradesh
74493,-16.65576833,-49.39738462,Bheemunipatnam,Andhra Pradesh
74440,-16.661451,-49.303376,Bheemunipatnam,Andhra Pradesh
74420,-16.68844591,-49.31868624,Akkarampalle,Andhra Pradesh
74495,-16.67792254,-49.38155448,Akkarampalle,Andhra Pradesh
74485,-16.68873079,-49.33414637,Bheemunipatnam,Andhra Pradesh
74410,-16.687029,-49.296131,Bheemunipatnam,Andhra Pradesh
74481,-16.59082756,-49.33291205,Bheemunipatnam,Andhra Pradesh
74473,-16.62059768,-49.31555469,Bheemunipatnam,Andhra Pradesh
74413,-16.68504383,-49.29960588,Bheemunipatnam,Andhra Pradesh
74477,-16.58919738,-49.37550518,Bheemunipatnam,Andhra Pradesh
74480,-16.61554304,-49.35278534,Bheemunipatnam,Andhra Pradesh
74491,-16.66766102,-49.41889443,Bheemunipatnam,Andhra Pradesh
74430,-16.673751,-49.308066,Akkarampalle,Andhra Pradesh
74405,-16.6815135,-49.2971895,Bheemunipatnam,Andhra Pradesh
74494,-16.68927,-49.4034605,Akkarampalle,Andhra Pradesh
74484,-16.700259,-49.3523405,Bheemunipatnam,Andhra Pradesh
74465,-16.64642619,-49.32273329,Bheemunipatnam,Andhra Pradesh
74445,-16.65180174,-49.31701839,Bheemunipatnam,Andhra Pradesh
74496,-16.65255302,-49.3816912,Bheemunipatnam,Andhra Pradesh
74453,-16.65625199,-49.33176945,Bheemunipatnam,Andhra Pradesh
74433,-16.66402026,-49.31297376,Bheemunipatnam,Andhra Pradesh
74487,-16.70425577,-49.37395655,Akkarampalle,Andhra Pradesh
74490,-16.692231,-49.4082935,Bheemunipatnam,Andhra Pradesh
74486,-16.679097,-49.331898,Bheemunipatnam,Andhra Pradesh
74470,-16.63483503,-49.33731414,Bheemunipatnam,Andhra Pradesh
74403,-16.67736413,-49.30099024,Bheemunipatnam,Andhra Pradesh
74435,-16.66317183,-49.30788334,Bheemunipatnam,Andhra Pradesh
74460,-16.66020237,-49.33557933,Bheemunipatnam,Andhra Pradesh
74492,-16.6631715,-49.41909,Bheemunipatnam,Andhra Pradesh
74461,-16.65782723,-49.34971799,Bheemunipatnam,Andhra Pradesh
74464,-16.65611897,-49.3600196,Bheemunipatnam,Andhra Pradesh
74455,-16.67342068,-49.32278867,Bheemunipatnam,Andhra Pradesh
74476,-16.61032755,-49.34744431,Akkarampalle,Andhra Pradesh
74471,-16.62518467,-49.3549515,Bheemunipatnam,Andhra Pradesh
74510,-16.67026246,-49.28916959,Bheemunipatnam,Andhra Pradesh
74580,-16.64594449,-49.29569488,Bheemunipatnam,Andhra Pradesh
74594,-16.62112266,-49.30439459,Bheemunipatnam,Andhra Pradesh
74560,-16.66354433,-49.27264913,Akkarampalle,Andhra Pradesh
74533,-16.681521,-49.286762,Bheemunipatnam,Andhra Pradesh
74563,-16.64958261,-49.26427418,Akkarampalle,Andhra Pradesh
74595,-16.62887732,-49.28524148,Bheemunipatnam,Andhra Pradesh
74530,-16.67750884,-49.28673012,Bheemunipatnam,Andhra Pradesh
74535,-16.67784,-49.283414,Bheemunipatnam,Andhra Pradesh
74593,-16.61754502,-49.2948164,Bheemunipatnam,Andhra Pradesh
74515,-16.67316624,-49.29376558,Bheemunipatnam,Andhra Pradesh
74574,-16.64760206,-49.27885763,Akkarampalle,Andhra Pradesh
74583,-16.64052901,-49.29642419,Bheemunipatnam,Andhra Pradesh
74590,-16.61647606,-49.29257562,Bheemunipatnam,Andhra Pradesh
74503,-16.67051497,-49.29632089,Bheemunipatnam,Andhra Pradesh
74555,-16.66362016,-49.27664523,Akkarampalle,Andhra Pradesh
74573,-16.64087215,-49.27840839,Bheemunipatnam,Andhra Pradesh
74553,-16.69477385,-49.35871926,Bheemunipatnam,Andhra Pradesh
74525,-16.66979112,-49.29010011,Akkarampalle,Andhra Pradesh
74565,-16.6484115,-49.31119125,Bheemunipatnam,Andhra Pradesh
74543,-16.66616398,-49.27607379,Bheemunipatnam,Andhra Pradesh
74513,-16.67365723,-49.2934107,Bheemunipatnam,Andhra Pradesh
74550,-16.64535075,-49.29028709,Bheemunipatnam,Andhra Pradesh
74591,-16.61747495,-49.28844651,Bheemunipatnam,Andhra Pradesh
74575,-16.652259,-49.286196,Bheemunipatnam,Andhra Pradesh
74523,-16.65775654,-49.29414073,Bheemunipatnam,Andhra Pradesh
74584,-16.63493904,-49.2953232,Bheemunipatnam,Andhra Pradesh
74520,-16.66381584,-49.291753,Bheemunipatnam,Andhra Pradesh
74505,-16.66854631,-49.29275973,Bheemunipatnam,Andhra Pradesh
74650,-16.657374,-49.239368,Bheemunipatnam,Andhra Pradesh
74673,-16.648797,-49.236443,Akkarampalle,Andhra Pradesh
74680,-16.61347237,-49.19701941,Bheemunipatnam,Andhra Pradesh
74690,-16.59771871,-49.25496277,Bheemunipatnam,Andhra Pradesh
74655,-16.64990251,-49.24946897,Bheemunipatnam,Andhra Pradesh
74660,-16.65249771,-49.2604399,Bheemunipatnam,Andhra Pradesh
74663,-16.6404136,-49.25463167,Bheemunipatnam,Andhra Pradesh
74605,-16.678245,-49.246811,Bheemunipatnam,Andhra Pradesh
74685,-16.61547625,-49.2536663,Bheemunipatnam,Andhra Pradesh
74683,-16.61489561,-49.2209963,Bheemunipatnam,Andhra Pradesh
74692,-16.5913799,-49.25987581,Bheemunipatnam,Andhra Pradesh
74670,-16.644393,-49.2400215,Bheemunipatnam,Andhra Pradesh
74675,-16.61597974,-49.21670892,Akkarampalle,Andhra Pradesh
74645,-16.671297,-49.2372485,Bheemunipatnam,Andhra Pradesh
74635,-16.66528395,-49.24021661,Bheemunipatnam,Andhra Pradesh
74630,-16.66306878,-49.23077415,Bheemunipatnam,Andhra Pradesh
74610,-16.67230672,-49.24261182,Akkarampalle,Andhra Pradesh
74653,-16.65585444,-49.25242929,Bheemunipatnam,Andhra Pradesh
74633,-16.66603828,-49.23985815,Bheemunipatnam,Andhra Pradesh
74615,-16.67848028,-49.23416099,Bheemunipatnam,Andhra Pradesh
74665,-16.62416259,-49.24975222,Bheemunipatnam,Andhra Pradesh
74603,-16.68481457,-49.23733434,Bheemunipatnam,Andhra Pradesh
74640,-16.663917,-49.2417665,Bheemunipatnam,Andhra Pradesh
74674,-16.64020782,-49.22607049,Bheemunipatnam,Andhra Pradesh
74672,-16.63565837,-49.2304736,Bheemunipatnam,Andhra Pradesh
74643,-16.67136949,-49.24665291,Bheemunipatnam,Andhra Pradesh
74620,-16.66460158,-49.22295154,Akkarampalle,Andhra Pradesh
74693,-16.54306486,-49.2829,Bheemunipatnam,Andhra Pradesh
74684,-16.5938085,-49.2034275,Bheemunipatnam,Andhra Pradesh
74691,-16.59700955,-49.26867805,Bheemunipatnam,Andhra Pradesh
74681,-16.62736059,-49.19652699,Akkarampalle,Andhra Pradesh
74686,-16.5561779,-49.244786,Bheemunipatnam,Andhra Pradesh
74611,-16.67470033,-49.23190256,Bheemunipatnam,Andhra Pradesh
74682,-16.5076875,-49.437324,Bheemunipatnam,Andhra Pradesh
74705,-16.67102264,-49.21864906,Bheemunipatnam,Andhra Pradesh
74740,-16.6859147,-49.2058532,Bheemunipatnam,Andhra Pradesh
74730,-16.69462634,-49.20879619,Bheemunipatnam,Andhra Pradesh
74703,-16.66439152,-49.2052233,Bheemunipatnam,Andhra Pradesh
74710,-16.67434782,-49.21671332,Bheemunipatnam,Andhra Pradesh
74786,-16.63743,-49.17442792,Bheemunipatnam,Andhra Pradesh
74781,-16.64915533,-49.2005479,Bheemunipatnam,Andhra Pradesh
74785,-16.639707,-49.186214,Bheemunipatnam,Andhra Pradesh
74720,-16.68900308,-49.21824786,Bheemunipatnam,Andhra Pradesh
74723,-16.69604559,-49.21715715,Bheemunipatnam,Andhra Pradesh
74765,-16.54501907,-49.40268725,Bheemunipatnam,Andhra Pradesh
74715,-16.727571,-49.3284285,Bheemunipatnam,Andhra Pradesh
74775,-16.64882899,-49.20904217,Bheemunipatnam,Andhra Pradesh
74735,-16.68095471,-49.20636797,Bheemunipatnam,Andhra Pradesh
74780,-16.65046592,-49.19273855,Bheemunipatnam,Andhra Pradesh
74770,-16.65944569,-49.17943083,Bheemunipatnam,Andhra Pradesh
74769,-16.65398671,-49.18507211,Bheemunipatnam,Andhra Pradesh
74713,-16.68041554,-49.22219187,Akkarampalle,Andhra Pradesh
74766,-16.665762,-49.177214,Bheemunipatnam,Andhra Pradesh
74767,-16.66791326,-49.1942718,Bheemunipatnam,Andhra Pradesh
74711,-16.66962,-49.223808,Bheemunipatnam,Andhra Pradesh
74783,-16.64708042,-49.29001996,Bheemunipatnam,Andhra Pradesh
74843,-16.65309288,-49.31273898,Bheemunipatnam,Andhra Pradesh
74840,-16.74091005,-49.28270568,Akkarampalle,Andhra Pradesh
74845,-16.72149298,-49.24476142,Bheemunipatnam,Andhra Pradesh
74810,-16.704462,-49.2346115,Akkarampalle,Andhra Pradesh
74815,-16.71200674,-49.23975724,Bheemunipatnam,Andhra Pradesh
74885,-16.73530344,-49.20675061,Akkarampalle,Andhra Pradesh
74823,-16.71582451,-49.26037794,Bheemunipatnam,Andhra Pradesh
74870,-16.72837962,-49.21725963,Akkarampalle,Andhra Pradesh
74884,-16.72204112,-49.18413938,Bheemunipatnam,Andhra Pradesh
74825,-16.71749397,-49.24672674,Bheemunipatnam,Andhra Pradesh
74865,-16.71630618,-49.2222369,Bheemunipatnam,Andhra Pradesh
74863,-16.72994973,-49.25781982,Bheemunipatnam,Andhra Pradesh
74805,-16.6864937,-49.24509963,Bheemunipatnam,Andhra Pradesh
74890,-16.74944492,-49.20008431,Bheemunipatnam,Andhra Pradesh
74855,-16.72680365,-49.222888,Akkarampalle,Andhra Pradesh
74835,-16.72629414,-49.27637154,Bheemunipatnam,Andhra Pradesh
74830,-16.71804145,-49.25693294,Bheemunipatnam,Andhra Pradesh
74860,-16.73598732,-49.21734997,Bheemunipatnam,Andhra Pradesh
74853,-16.72937184,-49.23862442,Bheemunipatnam,Andhra Pradesh
74883,-16.69981025,-49.21665081,Bheemunipatnam,Andhra Pradesh
74850,-16.72742964,-49.23664863,Akkarampalle,Andhra Pradesh
74820,-16.712157,-49.248251,Bheemunipatnam,Andhra Pradesh
74893,-16.738273,-49.19983704,Bheemunipatnam,Andhra Pradesh
74817,-16.71320279,-49.24377138,Akkarampalle,Andhra Pradesh
74886,-16.7258341,-49.21222893,Bheemunipatnam,Andhra Pradesh
74930,-16.770154,-49.34004189,Bhainsa,Andhra Pradesh
74910,-16.74766926,-49.24665349,Bhainsa,Andhra Pradesh
74913,-16.75989766,-49.25082387,Bhainsa,Andhra Pradesh
74922,-16.75964953,-49.22596155,Bhainsa,Andhra Pradesh
74917,-16.757235,-49.27530375,Bhainsa,Andhra Pradesh
74965,-16.83483289,-49.36379646,Bhainsa,Andhra Pradesh
74919,-16.776837,-49.2473745,Bhainsa,Andhra Pradesh
74947,-16.796937,-49.344659,Bhainsa,Andhra Pradesh
74985,-16.79417952,-49.25800461,Bhainsa,Andhra Pradesh
74980,-16.82326094,-49.2473681,Bhainsa,Andhra Pradesh
74937,-16.77438323,-49.29337483,Bhainsa,Andhra Pradesh
74984,-16.79146282,-49.24478227,Bhainsa,Andhra Pradesh
74950,-16.778934,-49.27464225,Bhainsa,Andhra Pradesh
74920,-16.7393314,-49.22234867,Bhainsa,Andhra Pradesh
74911,-16.736457,-49.2450335,Bhainsa,Andhra Pradesh
74943,-16.77919913,-49.33098272,Bhainsa,Andhra Pradesh
74986,-16.81467626,-49.23631853,Bhainsa,Andhra Pradesh
74915,-16.73860543,-49.27020339,Bhainsa,Andhra Pradesh
74968,-16.82113829,-49.24873175,Bhainsa,Andhra Pradesh
74933,-16.75332332,-49.32475224,Bhainsa,Andhra Pradesh
74935,-16.74743731,-49.29269003,Bhainsa,Andhra Pradesh
74961,-16.81461688,-49.31547537,Bhainsa,Andhra Pradesh
74988,-16.83124873,-49.22466402,Bhainsa,Andhra Pradesh
74938,-16.75328033,-49.28720608,Bhainsa,Andhra Pradesh
74912,-16.73432023,-49.23895511,Bhainsa,Andhra Pradesh
74934,-16.766867,-49.31380881,Bhainsa,Andhra Pradesh
74973,-16.82443144,-49.25659197,Bhainsa,Andhra Pradesh
74916,-16.747272,-49.28483025,Bhainsa,Andhra Pradesh
74940,-16.789455,-49.220343,Bhainsa,Andhra Pradesh
74990,-16.82668723,-49.23769568,Bhainsa,Andhra Pradesh
74967,-16.81564219,-49.2895814,Bhainsa,Andhra Pradesh
74966,-16.82064901,-49.29355078,Bhainsa,Andhra Pradesh
74923,-16.78374466,-49.23622426,Akkarampalle,Andhra Pradesh
74932,-16.7636261,-49.32687767,Bhainsa,Andhra Pradesh
74914,-16.75427727,-49.2710024,Bhainsa,Andhra Pradesh
74936,-16.764071,-49.29423867,Bhainsa,Andhra Pradesh
74989,-16.84717221,-49.23618974,Akkarampalle,Andhra Pradesh
74969,-16.81332599,-49.2864418,Bhainsa,Andhra Pradesh
74959,-16.819608,-49.312799,Bhainsa,Andhra Pradesh
74981,-16.80880904,-49.23952512,Bhainsa,Andhra Pradesh
74976,-16.82861435,-49.24429803,Bhainsa,Andhra Pradesh
74952,-16.77442996,-49.27628984,Bhainsa,Andhra Pradesh
74970,-16.82267296,-49.2903173,Bhainsa,Andhra Pradesh
74944,-16.796079,-49.32735525,Bhainsa,Andhra Pradesh
74921,-16.757271,-49.2259995,Bhainsa,Andhra Pradesh
74955,-16.80447719,-49.27748079,Bhainsa,Andhra Pradesh
74942,-16.78475192,-49.31814119,Bhainsa,Andhra Pradesh
74924,-16.78527804,-49.21484413,Bhainsa,Andhra Pradesh
74905,-16.743198,-49.260374,Bhainsa,Andhra Pradesh
74960,-16.799169,-49.3332245,Bhainsa,Andhra Pradesh
74954,-16.79628487,-49.2821499,Bhainsa,Andhra Pradesh
74945,-16.79630596,-49.33424217,Bhainsa,Andhra Pradesh
74926,-16.75621738,-49.20856481,Bhainsa,Andhra Pradesh
74987,-16.82699692,-49.23009798,Bhainsa,Andhra Pradesh
74953,-16.78026431,-49.29275268,Bhainsa,Andhra Pradesh
74963,-16.82113133,-49.36610233,Bhainsa,Andhra Pradesh
74948,-16.81212011,-49.34838968,Bhainsa,Andhra Pradesh
74982,-16.802705,-49.25220117,Bhainsa,Andhra Pradesh
74971,-16.831089,-49.27715775,Akkarampalle,Andhra Pradesh
74946,-16.77301721,-49.34006572,Akkarampalle,Andhra Pradesh
74957,-16.8034095,-49.3132365,Bhainsa,Andhra Pradesh
74958,-16.80053436,-49.31714048,Bhainsa,Andhra Pradesh
74956,-16.79722597,-49.29689,Bhainsa,Andhra Pradesh
74975,-16.8379127,-49.24989205,Bhainsa,Andhra Pradesh
74983,-16.7889915,-49.24304775,Bhainsa,Andhra Pradesh
74993,-16.80872321,-49.21879,Bhainsa,Andhra Pradesh
74927,-16.758243,-49.2060735,Akkarampalle,Andhra Pradesh
74962,-16.81616399,-49.34134673,Bhainsa,Andhra Pradesh
75085,-16.28544916,-48.92939137,Gaurella,Chhattisgarh
75060,-16.3016055,-48.95189325,Gaurella,Chhattisgarh
75096,-16.331439,-48.9287285,Akkarampalle,Andhra Pradesh
75064,-16.33275507,-48.92035002,Gaurella,Chhattisgarh
75095,-16.33487038,-48.92031569,Gaurella,Chhattisgarh
75020,-16.32764954,-48.95056669,Gaurella,Chhattisgarh
75083,-16.30268933,-48.94349104,Gaurella,Chhattisgarh
75075,-16.305831,-48.93488775,Gaurella,Chhattisgarh
75072,-16.27556907,-48.93384324,Gaurella,Chhattisgarh
75024,-16.32803344,-48.96306172,Gaurella,Chhattisgarh
75073,-16.25318091,-48.94033978,Gaurella,Chhattisgarh
75074,-16.277436,-48.93033825,Akkarampalle,Andhra Pradesh
75091,-16.31620766,-48.90644446,Gaurella,Chhattisgarh
75040,-16.31122246,-48.95639916,Akkarampalle,Andhra Pradesh
75080,-16.31944205,-48.94986118,Gaurella,Chhattisgarh
75071,-16.27037752,-48.955215,Gaurella,Chhattisgarh
75070,-16.35478506,-48.93371714,Gaurella,Chhattisgarh
75053,-16.28965471,-48.930773,Gaurella,Chhattisgarh
75094,-16.32079144,-48.93141979,Gaurella,Chhattisgarh
75093,-16.325631,-48.91623975,Akkarampalle,Andhra Pradesh
75084,-16.31465242,-48.94094384,Gaurella,Chhattisgarh
75025,-16.32835,-48.95727,Gaurella,Chhattisgarh
75044,-16.32304654,-48.96200044,Gaurella,Chhattisgarh
75023,-16.33472682,-48.95890527,Gaurella,Chhattisgarh
75043,-16.32165886,-48.95921419,Gaurella,Chhattisgarh
75065,-16.27778677,-48.96546131,Akkarampalle,Andhra Pradesh
75050,-16.30083024,-48.96752898,Gaurella,Chhattisgarh
75063,-16.28874861,-48.9559865,Gaurella,Chhattisgarh
75066,-16.2804371,-48.98428069,Gaurella,Chhattisgarh
75054,-16.27502207,-48.93159145,Gaurella,Chhattisgarh
75045,-16.31537769,-48.96046003,Gaurella,Chhattisgarh
75090,-16.30213547,-48.88835311,Akkarampalle,Andhra Pradesh
75076,-16.303635,-48.9266775,Gaurella,Chhattisgarh
75097,-16.32274238,-48.92109567,Gaurella,Chhattisgarh
75165,-16.21760046,-49.19656463,Gangotri,Uttaranchal
75110,-16.32794215,-48.93600324,Gaurella,Chhattisgarh
75113,-16.33930664,-48.9630317,Gaurella,Chhattisgarh
75120,-16.343406,-48.9640995,Gaurella,Chhattisgarh
75131,-16.37425826,-48.97855738,Gaurella,Chhattisgarh
75144,-16.32737668,-48.97546316,Akkarampalle,Andhra Pradesh
75123,-16.33674884,-48.95262089,Gaurella,Chhattisgarh
75180,-16.66234624,-48.61064469,Panposh,Orissa
75185,-17.05811328,-48.66337927,Akkarampalle,Andhra Pradesh
75170,-16.50329004,-49.02533502,Bilariaganj,Uttar Pradesh
75134,-16.36169656,-48.98497372,Gaurella,Chhattisgarh
75160,-16.2985819,-49.08349694,Akkarampalle,Andhra Pradesh
75101,-16.3342981,-48.90384125,Gaurella,Chhattisgarh
75140,-16.32921908,-48.96582152,Gaurella,Chhattisgarh
75145,-16.3437165,-48.9769605,Gaurella,Chhattisgarh
75103,-16.35351522,-48.90520868,Gaurella,Chhattisgarh
75135,-16.39040559,-48.98206776,Akkarampalle,Andhra Pradesh
75100,-16.358781,-48.9381965,Gaurella,Chhattisgarh
75136,-16.3760137,-48.98679052,Gaurella,Chhattisgarh
75133,-16.37865488,-48.95431434,Akkarampalle,Andhra Pradesh
75115,-16.33620752,-48.95112645,Gaurella,Chhattisgarh
75105,-16.36924831,-48.94101675,Gaurella,Chhattisgarh
75130,-16.37274105,-48.96469619,Akkarampalle,Andhra Pradesh
